"competência";"seção";"graudeinstrução";"idade";"horascontratuais";"raçacor";"sexo";"tipodedeficiência";"salário";"tamestabjan";"primeiroemprego"
"202009";"K";"9";27;40;"3";"1";"0";3623;"9";FALSE
"202009";"J";"9";50;40;"3";"1";"0";7000;"7";FALSE
"202009";"K";"9";28;40;"6";"1";"0";12000;"8";FALSE
"202009";"J";"7";22;40;"1";"1";"0";5000;"6";FALSE
"202009";"J";"10";32;40;"3";"1";"0";10000;"8";FALSE
"202009";"G";"8";24;40;"3";"1";"0";12000;"10";FALSE
"202009";"J";"9";22;40;"3";"1";"0";3597,6201171875;"10";FALSE
"202009";"J";"80";31;40;"1";"1";"0";8410,9404296875;"7";FALSE
"202009";"M";"9";26;44;"3";"1";"0";5000;"5";FALSE
"202009";"G";"9";28;44;"3";"1";"0";15000;"10";FALSE
"202009";"J";"8";23;40;"3";"1";"0";8768;"7";FALSE
"202009";"J";"8";18;40;"1";"3";"0";3200;"10";FALSE
"202009";"J";"8";33;40;"1";"1";"0";4501;"8";FALSE
"202009";"J";"9";24;40;"1";"1";"0";5000;"6";TRUE
"202009";"M";"9";26;40;"1";"1";"0";6567;"5";FALSE
"202009";"J";"9";23;42;"3";"3";"0";2500;"7";FALSE
"202009";"G";"8";42;40;"1";"1";"0";16000;"10";FALSE
"202009";"K";"9";37;40;"6";"1";"0";10500;"8";FALSE
"202009";"G";"8";20;44;"1";"1";"0";2400;"10";FALSE
"202009";"M";"8";27;40;"3";"1";"0";2300;"7";FALSE
"202009";"J";"9";54;40;"1";"1";"0";8000;"7";FALSE
"202009";"M";"9";29;40;"1";"1";"0";14112;"5";FALSE
"202009";"J";"8";39;40;"1";"1";"0";8000;"8";FALSE
"202009";"P";"11";45;40;"1";"1";"0";5500;"7";FALSE
"202009";"J";"7";27;40;"1";"1";"0";4816,2001953125;"9";FALSE
"202009";"J";"9";33;40;"1";"1";"0";5760;"7";FALSE
"202009";"G";"9";36;40;"1";"1";"0";7200;"10";FALSE
"202009";"N";"8";24;40;"1";"1";"0";7000;"5";FALSE
"202009";"J";"80";40;40;"3";"1";"0";12000;"6";FALSE
"202009";"G";"8";19;40;"1";"1";"0";4300;"10";FALSE
"202009";"G";"8";22;44;"1";"1";"0";2400;"10";FALSE
"202009";"K";"9";23;44;"2";"1";"0";3225,81005859375;"5";FALSE
"202009";"J";"9";26;40;"3";"1";"0";3293,32006835938;"9";FALSE
"202009";"J";"9";30;40;"3";"1";"0";8593,509765625;"10";FALSE
"202009";"J";"8";22;40;"3";"1";"0";4000;"10";FALSE
"202009";"K";"9";29;40;"6";"1";"0";13000;"8";FALSE
"202009";"M";"9";23;40;"1";"1";"0";9500;"9";FALSE
"202009";"G";"7";29;44;"3";"1";"0";5500;"8";FALSE
"202009";"K";"7";22;40;"1";"1";"0";5800;"8";FALSE
"202009";"J";"8";22;40;"1";"1";"0";2500;"10";FALSE
"202009";"J";"9";41;40;"3";"3";"0";10490,8203125;"10";FALSE
"202009";"J";"80";24;40;"3";"1";"0";8981;"8";FALSE
"202009";"G";"8";34;40;"1";"3";"0";4800;"10";FALSE
"202009";"J";"9";30;40;"1";"1";"0";6700;"6";FALSE
"202009";"J";"8";30;40;"1";"1";"0";2900;"5";FALSE
"202009";"M";"8";33;40;"5";"1";"0";7000;"5";FALSE
"202009";"K";"8";24;40;"6";"1";"0";8500;"8";FALSE
"202009";"J";"9";26;40;"3";"1";"0";8593,509765625;"10";FALSE
"202009";"K";"9";23;40;"6";"3";"0";4466;"8";FALSE
"202009";"N";"9";27;40;"1";"1";"0";7000;"8";FALSE
"202009";"J";"9";39;40;"3";"1";"0";2230,65991210938;"10";FALSE
"202009";"M";"9";28;44;"1";"1";"0";8028,83984375;"10";TRUE
"202009";"F";"9";22;40;"1";"1";"0";5108,2099609375;"8";FALSE
"202009";"J";"9";29;40;"3";"3";"0";5534,14990234375;"9";FALSE
"202009";"J";"9";44;40;"6";"3";"0";13500;"9";FALSE
"202009";"J";"9";24;40;"1";"1";"0";2200;"5";FALSE
"202009";"J";"9";26;40;"6";"1";"0";2500;"5";FALSE
"202009";"N";"8";18;44;"3";"1";"0";2400;"7";TRUE
"202009";"J";"9";25;40;"3";"3";"2";1695;"9";FALSE
"202009";"J";"8";20;40;"1";"1";"0";4501;"8";FALSE
"202009";"J";"11";32;40;"1";"1";"0";8500;"6";FALSE
"202009";"J";"9";23;40;"1";"1";"0";6324;"8";FALSE
"202009";"N";"9";34;40;"1";"1";"0";9000;"8";FALSE
"202009";"N";"7";21;40;"6";"1";"0";5000;"5";FALSE
"202009";"J";"9";40;44;"1";"1";"0";7634,35986328125;"7";FALSE
"202009";"J";"9";23;40;"6";"1";"0";3000;"5";FALSE
"202009";"J";"8";41;40;"6";"1";"0";9000;"9";FALSE
"202009";"J";"9";41;40;"1";"1";"0";3500;"8";FALSE
"202009";"J";"8";34;40;"3";"1";"0";6064,97021484375;"10";FALSE
"202009";"J";"9";25;40;"6";"1";"0";4000;"6";FALSE
"202009";"J";"9";30;40;"1";"3";"0";6000;"7";FALSE
"202009";"J";"9";29;40;"1";"1";"0";10300;"6";FALSE
"202009";"J";"80";59;40;"3";"3";"0";8410,7802734375;"7";FALSE
"202009";"G";"7";27;44;"1";"3";"0";1417,81994628906;"6";FALSE
"202009";"M";"9";23;44;"1";"1";"0";6628,25;"10";TRUE
"202009";"J";"8";34;44;"1";"1";"0";5000;"7";FALSE
"202009";"J";"9";21;40;"1";"1";"0";2326;"7";FALSE
"202009";"K";"9";24;40;"1";"3";"0";7000;"8";FALSE
"202009";"J";"8";27;40;"3";"1";"0";5380;"7";FALSE
"202009";"P";"9";34;44;"6";"3";"0";5223,0498046875;"9";FALSE
"202009";"M";"7";21;44;"6";"1";"0";1800;"5";FALSE
"202009";"J";"9";23;40;"1";"1";"0";6000;"10";FALSE
"202009";"J";"9";20;40;"4";"1";"0";3200;"10";FALSE
"202009";"K";"8";19;40;"1";"1";"0";5500;"5";FALSE
"202009";"K";"9";31;40;"6";"3";"0";5000;"8";FALSE
"202009";"J";"9";31;40;"1";"1";"0";7399;"8";FALSE
"202009";"J";"80";38;40;"1";"1";"0";8410,9404296875;"7";FALSE
"202009";"J";"8";18;40;"6";"1";"0";2000;"5";FALSE
"202009";"F";"7";20;44;"1";"1";"0";1551,16003417969;"7";FALSE
"202009";"M";"8";23;40;"1";"1";"0";3360;"6";FALSE
"202009";"J";"9";27;40;"3";"1";"0";8094,22021484375;"10";FALSE
"202009";"J";"8";24;40;"3";"1";"0";4620;"9";FALSE
"202009";"K";"7";31;40;"6";"1";"0";12000;"8";FALSE
"202009";"J";"7";25;44;"3";"1";"0";8000;"6";FALSE
"202009";"J";"9";19;40;"3";"1";"0";4000;"6";FALSE
"202009";"J";"9";28;40;"1";"1";"0";2450;"5";FALSE
"202009";"G";"9";23;44;"1";"1";"0";5000;"10";FALSE
"202009";"N";"9";30;44;"1";"1";"0";10500;"7";FALSE
"202009";"J";"9";44;40;"3";"1";"0";11065,009765625;"10";FALSE
"202009";"J";"8";29;40;"3";"1";"0";6775;"7";FALSE
"202009";"J";"7";30;40;"2";"1";"0";4816,2001953125;"9";FALSE
"202009";"J";"8";25;40;"4";"3";"0";4501;"8";FALSE
"202009";"K";"8";21;40;"6";"1";"0";9000;"8";FALSE
"202009";"J";"8";22;40;"1";"1";"0";3500;"5";TRUE
"202009";"J";"80";57;40;"1";"1";"0";9672,400390625;"7";FALSE
"202009";"K";"9";26;40;"6";"3";"0";9000;"8";FALSE
"202009";"K";"8";32;40;"6";"1";"0";12000;"8";FALSE
"202009";"P";"8";19;44;"6";"1";"0";2307,35009765625;"9";FALSE
"202009";"J";"9";32;40;"1";"1";"0";15500;"6";FALSE
"202009";"K";"9";29;40;"6";"1";"0";12551;"8";FALSE
"202009";"J";"9";30;40;"1";"1";"0";3500;"7";FALSE
"202009";"J";"8";22;40;"3";"1";"0";4500;"10";FALSE
"202009";"J";"9";32;40;"3";"1";"0";9000;"9";FALSE
"202009";"J";"9";30;40;"1";"1";"0";10000;"6";FALSE
"202009";"J";"9";47;40;"3";"1";"0";11065,009765625;"10";FALSE
"202009";"M";"8";28;40;"6";"1";"0";4100;"5";FALSE
"202009";"G";"9";23;40;"6";"3";"0";2400;"10";FALSE
"202009";"J";"8";41;40;"1";"1";"0";8768;"7";FALSE
"202009";"J";"9";27;40;"1";"3";"0";3200;"10";FALSE
"202009";"M";"9";25;40;"2";"3";"0";6000;"8";FALSE
"202009";"J";"8";20;44;"1";"1";"0";1600;"5";FALSE
"202009";"K";"80";26;40;"1";"1";"0";12000;"6";FALSE
"202009";"J";"7";22;40;"6";"1";"0";2000;"5";FALSE
"202009";"J";"9";32;40;"1";"1";"0";8000;"7";FALSE
"202009";"F";"9";28;40;"1";"1";"0";6253,2099609375;"8";FALSE
"202009";"J";"7";28;40;"5";"1";"0";2450;"5";FALSE
"202009";"G";"8";25;40;"1";"1";"0";2400;"10";FALSE
"202009";"M";"9";20;40;"1";"1";"0";4000;"7";FALSE
"202009";"J";"9";38;40;"1";"1";"0";4500;"8";FALSE
"202009";"N";"8";22;40;"1";"1";"0";9500;"8";FALSE
"202009";"K";"9";35;40;"1";"1";"0";7044;"8";FALSE
"202009";"J";"8";28;40;"1";"1";"0";2326;"7";FALSE
"202009";"J";"9";42;40;"1";"1";"0";12000;"8";FALSE
"202009";"K";"80";28;40;"3";"1";"0";12000;"6";FALSE
"202009";"J";"8";25;40;"1";"1";"0";12000;"7";FALSE
"202009";"J";"9";28;40;"3";"1";"0";4387,5;"5";FALSE
"202009";"K";"8";19;44;"1";"1";"0";2401,76000976562;"5";FALSE
"202009";"J";"9";25;40;"1";"1";"0";4500;"8";FALSE
"202009";"N";"9";31;40;"1";"1";"0";7500;"8";FALSE
"202009";"J";"8";18;40;"3";"3";"0";4501;"8";FALSE
"202009";"G";"8";20;44;"1";"3";"0";2400;"10";TRUE
"202009";"J";"8";21;40;"1";"1";"0";2400;"10";FALSE
"202009";"J";"9";22;40;"3";"1";"0";7399;"8";FALSE
"202009";"K";"8";25;40;"6";"1";"0";6500;"8";FALSE
"202009";"J";"10";28;40;"1";"1";"0";2400;"10";FALSE
"202009";"G";"8";19;40;"3";"1";"0";2400;"10";FALSE
"202009";"N";"9";36;40;"1";"1";"0";9000;"8";FALSE
"202009";"G";"8";20;40;"1";"1";"0";5200;"10";FALSE
"202009";"G";"9";21;40;"3";"1";"0";5500;"10";FALSE
"202009";"R";"9";24;40;"1";"1";"0";7000;"6";FALSE
"202009";"M";"9";32;44;"3";"1";"0";9500;"6";FALSE
"202009";"M";"9";27;40;"1";"1";"0";8300;"9";FALSE
"202009";"J";"8";26;40;"3";"1";"0";2300;"5";FALSE
"202009";"J";"9";30;40;"1";"1";"0";7535,5400390625;"7";FALSE
"202009";"J";"8";21;40;"1";"1";"0";4501;"8";FALSE
"202009";"J";"9";23;40;"1";"1";"0";4000;"7";FALSE
"202009";"K";"9";28;40;"6";"1";"0";9655;"8";FALSE
"202009";"K";"9";31;40;"6";"1";"0";10000;"8";FALSE
"202009";"K";"8";26;40;"6";"1";"0";11000;"8";FALSE
"202009";"J";"9";30;40;"1";"3";"0";4767,66015625;"7";FALSE
"202009";"J";"7";35;40;"3";"1";"0";11065,009765625;"10";FALSE
"202009";"J";"9";32;40;"6";"3";"0";3640,80004882812;"10";FALSE
"202009";"G";"9";29;44;"1";"1";"0";3000;"5";FALSE
"202009";"J";"8";22;40;"3";"3";"0";4501;"8";FALSE
"202009";"J";"8";19;40;"3";"1";"0";2400;"10";FALSE
"202009";"M";"7";21;44;"3";"1";"0";7280,18017578125;"10";FALSE
"202009";"J";"7";36;40;"3";"1";"0";2230,65991210938;"10";FALSE
"202009";"J";"9";21;40;"1";"1";"0";7700;"6";FALSE
"202009";"J";"9";24;40;"4";"1";"0";7399;"8";FALSE
"202009";"J";"7";35;40;"6";"1";"0";5200;"7";FALSE
"202009";"J";"9";26;40;"2";"1";"0";9840;"7";FALSE
"202009";"J";"9";36;40;"1";"3";"0";7120,7998046875;"7";FALSE
"202009";"N";"8";25;40;"1";"1";"0";9500;"8";FALSE
"202009";"J";"9";52;40;"2";"3";"0";13500;"9";FALSE
"202009";"N";"7";23;40;"2";"1";"0";3500;"9";FALSE
"202009";"K";"9";26;40;"6";"3";"0";6000;"8";FALSE
"202009";"J";"7";37;40;"1";"1";"0";10000;"9";FALSE
"202009";"J";"9";37;40;"2";"1";"0";8410,9404296875;"7";FALSE
"202009";"J";"80";36;40;"2";"1";"0";6590,85986328125;"7";FALSE
"202009";"N";"8";27;40;"3";"1";"0";6500;"8";FALSE
"202009";"J";"9";23;40;"3";"3";"0";4501;"8";FALSE
"202009";"N";"8";32;40;"3";"1";"0";9000;"6";FALSE
"202009";"M";"9";22;40;"2";"1";"0";2113,64990234375;"5";FALSE
"202009";"J";"9";22;40;"1";"3";"0";2500;"7";FALSE
"202009";"J";"8";26;40;"1";"1";"0";4501;"8";FALSE
"202009";"J";"9";29;40;"1";"1";"0";7070;"6";FALSE
"202009";"G";"8";20;44;"1";"1";"0";5580;"10";FALSE
"202009";"J";"8";19;40;"1";"1";"0";1680;"7";FALSE
"202009";"J";"9";33;40;"2";"3";"0";2800;"10";FALSE
"202009";"J";"8";26;40;"5";"3";"0";2000;"10";FALSE
"202009";"G";"7";26;44;"1";"1";"0";6850;"10";FALSE
"202009";"J";"80";38;40;"1";"1";"0";8000;"6";FALSE
"202009";"J";"7";28;44;"1";"1";"0";10000;"6";FALSE
"202009";"J";"9";22;40;"6";"1";"0";3293,32006835938;"9";FALSE
"202009";"G";"8";23;44;"1";"3";"0";5580;"10";FALSE
"202009";"J";"9";57;40;"1";"1";"0";1825,64001464844;"6";FALSE
"202009";"J";"8";19;40;"1";"1";"0";2400;"10";FALSE
"202009";"J";"8";39;40;"1";"1";"0";10000;"6";FALSE
"202009";"J";"9";31;40;"1";"1";"0";5000;"5";FALSE
"202009";"K";"7";28;40;"6";"1";"0";9200;"8";FALSE
"202009";"K";"9";25;40;"1";"1";"0";6000;"5";FALSE
"202009";"C";"9";29;40;"1";"1";"0";8050;"5";FALSE
"202009";"K";"9";28;44;"2";"1";"0";13000;"5";FALSE
"202009";"G";"9";25;44;"3";"3";"0";7000;"10";FALSE
"202009";"J";"9";29;40;"1";"1";"0";5500;"6";FALSE
"202009";"G";"8";28;40;"5";"3";"0";3300;"10";FALSE
"202009";"J";"8";20;40;"1";"1";"0";2000;"10";FALSE
"202009";"M";"7";18;44;"1";"1";"0";6628,25;"10";TRUE
"202009";"G";"80";36;44;"1";"1";"0";9000;"10";FALSE
"202009";"K";"9";24;40;"6";"1";"0";12500;"8";FALSE
"202009";"J";"8";23;40;"6";"3";"0";1800;"5";FALSE
"202009";"J";"9";48;40;"1";"1";"0";6000;"7";FALSE
"202009";"J";"7";41;40;"3";"1";"0";13419,16015625;"10";FALSE
"202009";"G";"9";37;44;"3";"1";"0";13500;"10";FALSE
"202009";"J";"9";41;40;"3";"1";"0";8593,509765625;"10";FALSE
"202009";"K";"9";21;47;"1";"1";"0";8000;"5";FALSE
"202009";"J";"7";46;40;"6";"1";"0";9000;"5";FALSE
"202009";"G";"9";27;44;"3";"3";"0";7000;"10";FALSE
"202009";"J";"9";43;40;"1";"1";"0";6200;"8";FALSE
"202009";"J";"8";23;40;"3";"3";"0";2230,65991210938;"10";FALSE
"202009";"N";"10";27;40;"1";"1";"0";8000;"8";FALSE
"202009";"J";"9";28;40;"2";"3";"0";10490,8203125;"10";FALSE
"202009";"J";"7";22;40;"1";"3";"0";3200;"10";FALSE
"202009";"J";"9";21;40;"2";"1";"0";3000;"8";FALSE
"202009";"J";"9";48;40;"3";"1";"0";8136,66015625;"10";FALSE
"202009";"J";"7";24;44;"3";"1";"0";6000;"6";FALSE
"202009";"G";"8";33;40;"1";"1";"0";2400;"10";FALSE
"202009";"C";"7";23;44;"1";"1";"0";2500;"5";FALSE
"202009";"J";"9";26;40;"1";"1";"0";3000;"7";FALSE
"202009";"J";"7";22;40;"2";"1";"0";3293,32006835938;"9";FALSE
"202009";"J";"9";29;40;"1";"1";"0";8981;"8";FALSE
"202009";"P";"7";20;44;"1";"1";"0";1254,5;"5";TRUE
"202009";"K";"9";31;40;"1";"1";"0";9500;"6";FALSE
"202009";"J";"80";39;40;"3";"1";"0";9592,099609375;"10";FALSE
"202009";"G";"7";25;44;"3";"1";"0";1417,81994628906;"6";FALSE
"202009";"M";"9";23;44;"3";"1";"0";3355;"6";FALSE
"202009";"J";"8";19;40;"1";"1";"0";2500;"6";TRUE
"202009";"Q";"9";23;45;"1";"3";"0";2932,25;"10";FALSE
"202009";"K";"80";43;40;"6";"1";"0";13000;"8";FALSE
"202009";"J";"9";34;40;"3";"3";"0";2950,05004882812;"10";FALSE
"202009";"J";"9";41;40;"1";"1";"0";4500;"10";FALSE
"202009";"J";"9";20;40;"1";"1";"0";6819;"8";FALSE
"202009";"J";"8";22;40;"1";"1";"0";5000;"6";FALSE
"202009";"J";"9";23;44;"6";"1";"0";3200;"9";FALSE
"202009";"M";"8";30;44;"1";"1";"0";8028,83984375;"10";TRUE
"202009";"S";"9";38;40;"1";"1";"0";5900;"5";FALSE
"202009";"J";"9";39;40;"1";"1";"0";6000;"7";FALSE
"202009";"G";"8";24;40;"4";"3";"0";2400;"10";FALSE
"202009";"J";"9";22;40;"1";"1";"0";8000;"10";FALSE
"202009";"J";"9";24;40;"1";"1";"0";3000;"8";FALSE
"202009";"P";"9";31;44;"3";"1";"0";8000;"5";FALSE
"202009";"J";"8";24;40;"1";"1";"0";6000;"7";FALSE
"202009";"J";"8";18;40;"1";"3";"0";4501;"8";FALSE
"202009";"J";"10";29;40;"1";"1";"0";14000;"8";FALSE
"202009";"J";"8";22;40;"1";"1";"0";4501;"8";FALSE
"202009";"K";"7";21;40;"6";"1";"0";6385,85009765625;"8";FALSE
"202009";"C";"9";24;40;"3";"1";"0";8500;"5";FALSE
"202009";"S";"9";32;40;"1";"3";"0";1695;"5";FALSE
"202009";"J";"9";30;40;"1";"1";"0";6500;"7";FALSE
"202009";"M";"9";26;44;"1";"1";"0";8028,83984375;"10";TRUE
"202009";"J";"9";22;40;"6";"1";"0";2500;"5";FALSE
"202009";"M";"7";19;40;"6";"1";"0";6567;"5";FALSE
"202009";"J";"9";33;40;"4";"1";"0";10000;"10";FALSE
"202009";"M";"8";18;40;"4";"1";"0";2300;"7";FALSE
"202009";"N";"9";28;40;"1";"1";"0";9000;"8";FALSE
"202009";"M";"9";28;44;"1";"1";"0";11705,6396484375;"10";TRUE
"202009";"J";"7";24;40;"1";"1";"0";3652,3798828125;"7";FALSE
"202009";"G";"9";33;44;"1";"1";"1";5580;"10";FALSE
"202009";"M";"80";34;40;"1";"1";"0";3710;"6";FALSE
"202009";"G";"9";22;40;"3";"1";"0";3800;"10";FALSE
"202009";"J";"7";23;44;"6";"1";"0";5000;"6";FALSE
"202009";"G";"7";29;44;"1";"1";"0";5000;"10";FALSE
"202009";"M";"9";25;40;"1";"1";"0";8000;"9";FALSE
"202009";"J";"8";25;40;"6";"1";"0";13000;"9";FALSE
"202009";"J";"9";24;40;"1";"1";"0";4202,39990234375;"8";FALSE
"202009";"J";"9";21;44;"1";"1";"0";4950;"6";FALSE
"202009";"J";"10";30;40;"1";"1";"0";10000;"6";FALSE
"202009";"K";"7";20;40;"6";"1";"0";7044;"8";FALSE
"202009";"N";"8";38;44;"1";"1";"0";7700;"10";FALSE
"202009";"M";"8";18;40;"1";"1";"0";2850;"6";FALSE
"202009";"F";"9";22;40;"2";"1";"0";4308,39990234375;"8";FALSE
"202009";"J";"7";32;40;"6";"1";"0";9592,099609375;"10";FALSE
"202009";"H";"9";29;44;"3";"1";"0";6737,669921875;"10";FALSE
"202009";"J";"8";23;40;"3";"1";"0";2950,05004882812;"10";FALSE
"202009";"P";"7";27;44;"6";"1";"0";1400;"5";FALSE
"202009";"J";"9";27;40;"1";"1";"0";10500;"6";FALSE
"202009";"G";"8";22;44;"1";"1";"0";2400;"10";FALSE
"202009";"J";"8";23;40;"3";"1";"0";2720,32006835938;"10";FALSE
"202009";"G";"7";24;44;"3";"1";"0";1417,81994628906;"6";FALSE
"202009";"J";"9";28;40;"1";"1";"0";8000;"8";FALSE
"202009";"G";"9";21;40;"2";"1";"0";2800;"10";FALSE
"202009";"J";"7";20;40;"1";"1";"0";4400;"7";FALSE
"202009";"M";"10";27;40;"1";"3";"0";8190;"5";FALSE
"202009";"P";"9";20;44;"1";"1";"0";4351,1201171875;"7";TRUE
"202009";"G";"9";36;44;"1";"3";"0";20000;"10";FALSE
"202009";"J";"9";22;40;"1";"1";"0";5000;"6";FALSE
"202009";"J";"8";22;40;"3";"1";"0";2500;"6";FALSE
"202009";"J";"9";28;40;"1";"1";"0";7000;"6";FALSE
"202009";"J";"9";35;40;"1";"1";"0";3500;"6";FALSE
"202009";"J";"80";34;40;"3";"1";"0";8000;"7";FALSE
"202009";"G";"8";26;44;"1";"1";"0";5580;"10";FALSE
"202009";"C";"9";27;44;"1";"1";"0";2500;"7";FALSE
"202009";"Q";"9";21;40;"1";"1";"0";7208,41015625;"10";FALSE
"202009";"N";"9";36;40;"2";"1";"0";9500;"8";FALSE
"202009";"M";"9";27;44;"1";"1";"0";8028,83984375;"10";TRUE
"202009";"N";"7";32;44;"2";"1";"0";9000;"7";FALSE
"202009";"J";"9";27;40;"1";"1";"0";2500;"7";FALSE
"202009";"N";"7";32;40;"1";"3";"0";2500;"9";FALSE
"202009";"M";"9";24;40;"1";"1";"0";5900;"5";FALSE
"202009";"J";"9";37;40;"3";"1";"0";7500;"9";FALSE
"202009";"J";"7";26;40;"2";"3";"0";6500;"5";FALSE
"202009";"K";"9";36;40;"6";"1";"0";12500;"8";FALSE
"202009";"J";"9";31;40;"1";"1";"0";2400;"10";FALSE
"202009";"J";"7";21;44;"1";"1";"0";4500;"6";FALSE
"202009";"J";"9";22;40;"3";"1";"0";6820,0400390625;"10";FALSE
"202009";"K";"9";30;40;"6";"1";"0";10000;"8";FALSE
"202009";"J";"80";33;40;"1";"1";"0";7736,7001953125;"7";FALSE
"202009";"J";"8";26;40;"1";"3";"0";6244;"7";FALSE
"202009";"J";"8";24;40;"1";"3";"0";4501;"8";FALSE
"202009";"J";"8";27;40;"3";"1";"0";8000;"8";FALSE
"202009";"N";"9";34;44;"1";"1";"0";9500;"6";TRUE
"202009";"J";"80";26;40;"1";"3";"0";5161;"7";FALSE
"202009";"J";"9";45;40;"1";"1";"0";7000;"7";FALSE
"202009";"G";"9";21;40;"1";"1";"0";2800;"10";FALSE
"202009";"K";"9";26;40;"6";"1";"0";10000;"8";FALSE
"202009";"J";"80";35;40;"1";"1";"0";5000;"7";FALSE
"202009";"J";"8";36;40;"1";"1";"0";6500;"7";FALSE
"202009";"J";"9";38;40;"4";"3";"0";6378,10986328125;"5";FALSE
"202009";"J";"9";29;40;"3";"1";"0";4767;"7";FALSE
"202009";"J";"9";35;40;"1";"1";"0";9916,6396484375;"10";FALSE
"202009";"C";"7";19;44;"1";"1";"0";2000;"5";FALSE
"202009";"K";"9";21;40;"6";"1";"0";7044;"8";FALSE
"202009";"J";"9";37;40;"6";"1";"0";13419,16015625;"10";FALSE
"202009";"G";"9";31;44;"3";"1";"0";4800;"10";FALSE
"202009";"K";"9";24;40;"1";"3";"0";9500;"6";FALSE
"202009";"J";"9";37;40;"3";"1";"0";5300;"7";FALSE
"202009";"G";"7";24;44;"3";"1";"0";1446,18005371094;"6";FALSE
"202009";"J";"80";38;40;"1";"1";"0";8410,9404296875;"7";FALSE
"202009";"J";"8";22;44;"3";"1";"0";4000;"5";FALSE
"202009";"G";"8";22;44;"1";"1";"0";4100;"10";FALSE
"202009";"K";"9";32;40;"6";"1";"0";9158;"8";FALSE
"202009";"K";"80";26;40;"1";"1";"0";12000;"6";FALSE
"202009";"J";"7";26;40;"1";"3";"0";3200;"10";FALSE
"202009";"G";"8";21;40;"3";"3";"0";5000;"10";FALSE
"202009";"J";"9";54;40;"1";"1";"0";4000;"9";FALSE
"202009";"K";"9";28;40;"6";"1";"0";8400;"8";FALSE
"202009";"J";"9";31;40;"1";"3";"0";7500;"7";FALSE
"202009";"J";"8";26;40;"3";"1";"0";3300;"5";FALSE
"202009";"J";"8";19;40;"1";"1";"0";8000;"10";FALSE
"202009";"G";"8";25;44;"3";"1";"0";5580;"10";FALSE
"202009";"F";"9";29;40;"1";"1";"0";7500;"8";FALSE
"202009";"J";"9";25;40;"1";"3";"0";3200;"10";FALSE
"202009";"J";"9";37;40;"3";"1";"0";8410,9404296875;"7";FALSE
"202009";"J";"9";35;40;"2";"1";"0";5153,58984375;"7";FALSE
"202009";"M";"8";28;44;"1";"1";"0";2000;"6";FALSE
"202009";"J";"9";24;40;"1";"1";"0";3300;"5";FALSE
"202009";"J";"9";26;40;"1";"1";"0";1640;"5";FALSE
"202009";"G";"9";29;44;"3";"3";"0";7500;"10";FALSE
"202009";"M";"9";36;40;"1";"3";"0";12500;"5";FALSE
"202009";"F";"8";36;40;"1";"1";"0";13998,3896484375;"8";FALSE
"202009";"J";"9";60;40;"4";"3";"0";8500;"6";FALSE
"202009";"K";"8";20;40;"6";"1";"0";6500;"8";FALSE
"202009";"K";"9";28;40;"1";"1";"0";5800;"8";FALSE
"202009";"N";"9";42;40;"1";"1";"0";8000;"6";FALSE
"202009";"J";"8";25;40;"3";"1";"0";6259,27978515625;"7";FALSE
"202009";"J";"8";22;44;"1";"1";"0";4000;"5";FALSE
"202009";"G";"9";29;44;"1";"3";"0";7900;"10";FALSE
"202009";"K";"9";30;40;"6";"1";"0";12000;"8";FALSE
"202009";"J";"9";37;40;"1";"1";"0";6500;"7";FALSE
"202009";"G";"8";20;40;"3";"1";"0";4800;"10";FALSE
"202009";"J";"80";32;40;"1";"1";"0";7120,7998046875;"7";FALSE
"202009";"J";"9";30;40;"2";"1";"0";8000;"6";FALSE
"202009";"N";"7";23;44;"1";"1";"0";9600;"7";FALSE
"202009";"L";"9";27;44;"6";"1";"0";13000;"7";FALSE
"202009";"J";"9";36;40;"3";"1";"0";8800;"10";FALSE
"202009";"J";"80";46;40;"3";"1";"0";11065,009765625;"10";FALSE
"202009";"J";"8";24;40;"6";"1";"0";2000;"5";FALSE
"202009";"J";"9";29;40;"1";"1";"0";9000;"7";FALSE
"202009";"J";"8";27;40;"1";"1";"0";2400;"10";FALSE
"202009";"M";"9";25;44;"1";"1";"0";1700;"5";FALSE
"202009";"J";"9";46;40;"1";"1";"0";1825,64001464844;"6";FALSE
"202009";"K";"8";25;40;"6";"1";"0";7500;"8";FALSE
"202009";"J";"9";27;40;"1";"1";"0";6620;"7";FALSE
"202009";"G";"7";29;44;"3";"1";"0";7675;"10";FALSE
"202009";"K";"8";23;40;"6";"3";"0";3483;"8";FALSE
"202009";"G";"9";28;44;"1";"1";"0";11000;"10";FALSE
"202009";"K";"9";33;40;"1";"1";"0";5500;"5";FALSE
"202009";"M";"9";32;44;"1";"1";"0";9500;"6";FALSE
"202009";"J";"8";23;40;"1";"1";"0";4501;"8";FALSE
"202009";"G";"8";21;44;"1";"1";"0";3300;"10";FALSE
"202009";"J";"8";22;40;"1";"1";"0";5308,8798828125;"5";FALSE
"202009";"G";"9";32;44;"1";"1";"0";18247;"7";FALSE
"202009";"J";"9";32;44;"1";"3";"0";5000;"8";FALSE
"202009";"J";"9";48;40;"3";"1";"0";6000;"7";FALSE
"202009";"G";"8";21;42;"1";"1";"0";2646,18994140625;"7";FALSE
"202009";"J";"9";49;40;"1";"1";"0";5200;"5";FALSE
"202009";"J";"9";25;40;"3";"1";"0";9000;"7";FALSE
"202009";"K";"11";29;40;"1";"1";"0";10000;"6";FALSE
