"competência";"seção";"graudeinstrução";"idade";"horascontratuais";"raçacor";"sexo";"tipodedeficiência";"salário";"tamestabjan";"primeiroemprego"
"202009";"Q";"9";24;44;"1";"1";"0";7000;"9";FALSE
"202009";"K";"9";22;30;"1";"1";"0";6171,43017578125;"6";FALSE
"202009";"N";"9";44;44;"6";"3";"0";10000;"7";FALSE
"202009";"S";"9";27;40;"1";"1";"0";4800;"7";FALSE
"202009";"K";"9";24;44;"1";"1";"0";4997,16015625;"10";FALSE
"202009";"J";"9";22;44;"3";"3";"0";4487,52001953125;"9";TRUE
"202009";"J";"9";29;40;"2";"1";"0";2220;"6";FALSE
"202009";"J";"8";24;40;"1";"1";"0";3600;"7";FALSE
"202009";"M";"9";23;30;"1";"1";"0";4333,33984375;"10";FALSE
"202009";"G";"8";23;40;"6";"1";"0";6000;"6";FALSE
"202009";"J";"7";44;40;"1";"1";"0";13000;"10";FALSE
"202009";"M";"9";30;44;"1";"3";"0";6659,14990234375;"7";FALSE
"202009";"J";"9";41;40;"3";"3";"0";6000;"10";FALSE
"202009";"J";"8";34;40;"1";"1";"0";9500;"8";FALSE
"202009";"J";"9";23;40;"1";"1";"0";4061,6298828125;"7";FALSE
"202009";"K";"9";24;40;"1";"1";"0";2500;"7";FALSE
"202009";"K";"9";37;44;"1";"3";"0";8000;"10";FALSE
"202009";"R";"9";49;44;"1";"1";"0";15000;"9";FALSE
"202009";"K";"9";23;36;"4";"3";"0";4198,9501953125;"9";FALSE
"202009";"J";"9";24;44;"6";"1";"0";3500;"6";FALSE
"202009";"J";"8";24;40;"6";"3";"0";2476,25;"6";FALSE
"202009";"N";"8";22;44;"3";"1";"0";3364,51000976562;"9";FALSE
"202009";"J";"9";27;40;"1";"1";"0";2347,61010742188;"8";FALSE
"202009";"K";"7";19;44;"1";"1";"0";4923,31005859375;"10";FALSE
"202009";"N";"9";39;42;"3";"1";"0";11500;"6";FALSE
"202009";"G";"8";20;40;"1";"1";"0";2200;"7";FALSE
"202009";"K";"8";20;44;"1";"1";"0";4923,31005859375;"10";FALSE
"202009";"J";"9";28;40;"4";"1";"0";8150;"7";FALSE
"202009";"J";"9";39;40;"3";"1";"0";8000;"7";FALSE
"202009";"N";"7";26;44;"2";"3";"0";1731,21997070312;"7";FALSE
"202009";"J";"80";31;40;"1";"1";"0";9000;"7";FALSE
"202009";"G";"9";41;40;"1";"1";"0";8700;"7";FALSE
"202009";"J";"9";47;40;"1";"1";"0";10000;"10";FALSE
"202009";"J";"9";32;40;"1";"1";"0";14000;"5";FALSE
"202009";"J";"9";38;40;"3";"1";"0";7000;"7";FALSE
"202009";"J";"80";24;40;"6";"1";"0";11000;"5";FALSE
"202009";"J";"9";26;40;"2";"1";"0";8000;"10";FALSE
"202009";"K";"9";36;44;"1";"1";"0";10000;"10";FALSE
"202009";"M";"8";27;40;"3";"1";"0";3500;"5";FALSE
"202009";"J";"7";36;40;"1";"1";"0";3500;"10";FALSE
"202009";"K";"9";33;40;"1";"1";"0";7205,81982421875;"10";FALSE
"202009";"J";"80";33;40;"1";"3";"0";16200;"7";FALSE
"202009";"K";"7";30;44;"6";"1";"0";16000;"7";FALSE
"202009";"J";"9";21;40;"1";"3";"0";3500;"10";FALSE
"202009";"K";"8";23;44;"1";"1";"0";5000;"10";FALSE
"202009";"J";"9";27;40;"1";"1";"0";10600;"6";FALSE
"202009";"J";"8";24;40;"1";"1";"0";3435,64990234375;"9";FALSE
"202009";"K";"8";30;44;"2";"1";"0";3200;"5";FALSE
"202009";"J";"9";20;40;"3";"1";"0";6634,5498046875;"8";FALSE
"202009";"J";"80";34;40;"1";"1";"0";2015;"8";FALSE
"202009";"J";"80";27;40;"1";"1";"0";5500;"7";FALSE
"202009";"N";"9";32;44;"1";"1";"0";8700;"9";FALSE
"202009";"J";"9";40;40;"1";"1";"0";5000;"7";FALSE
"202009";"K";"9";30;40;"6";"1";"0";12200;"8";FALSE
"202009";"Q";"7";28;44;"3";"1";"0";7207,2001953125;"10";FALSE
"202009";"J";"9";55;40;"3";"1";"0";7337,35009765625;"9";FALSE
"202009";"J";"80";36;40;"1";"1";"0";13000;"10";FALSE
"202009";"J";"7";22;40;"1";"1";"0";3800;"10";FALSE
"202009";"J";"11";31;44;"1";"1";"0";8700;"7";FALSE
"202009";"N";"7";20;44;"3";"3";"0";1849,13000488281;"10";FALSE
"202009";"K";"9";27;44;"1";"1";"0";6000;"8";FALSE
"202009";"J";"8";25;40;"1";"1";"0";4734,47998046875;"6";FALSE
"202009";"J";"9";42;40;"1";"1";"0";7800;"10";FALSE
"202009";"M";"80";28;44;"6";"3";"0";2500;"8";FALSE
"202009";"J";"7";34;40;"1";"1";"0";4100;"10";FALSE
"202009";"Q";"9";28;44;"1";"1";"0";11000;"9";FALSE
"202009";"J";"9";26;40;"6";"1";"0";6414,10009765625;"9";FALSE
"202009";"J";"9";59;40;"1";"1";"0";7500;"10";FALSE
"202009";"K";"8";31;44;"1";"1";"0";4997,16015625;"10";FALSE
"202009";"J";"6";23;40;"1";"1";"0";5500;"7";FALSE
"202009";"K";"9";31;44;"3";"3";"0";4500;"10";TRUE
"202009";"J";"9";25;40;"3";"1";"0";7000;"6";FALSE
"202009";"J";"9";25;40;"1";"1";"0";4626,52978515625;"7";FALSE
"202009";"K";"9";32;40;"1";"1";"0";15000;"5";FALSE
"202009";"M";"9";36;44;"1";"3";"0";6500;"10";FALSE
"202009";"J";"7";25;44;"6";"3";"0";2750;"5";FALSE
"202009";"M";"80";29;44;"1";"1";"0";25543,890625;"10";FALSE
"202009";"N";"7";32;40;"1";"1";"0";8349,6796875;"10";FALSE
"202009";"J";"8";24;40;"3";"1";"0";2069,6298828125;"7";FALSE
"202009";"K";"9";23;44;"3";"1";"0";9000;"10";FALSE
"202009";"S";"9";23;40;"1";"1";"0";4800;"7";FALSE
"202009";"J";"9";45;40;"1";"1";"0";7000;"10";FALSE
"202009";"N";"9";34;42;"3";"1";"0";9000;"6";FALSE
"202009";"J";"9";41;40;"3";"1";"0";7700;"6";FALSE
"202009";"N";"9";24;36;"1";"1";"0";4666,669921875;"10";FALSE
"202009";"M";"8";25;44;"3";"1";"0";3600;"5";FALSE
"202009";"J";"9";46;40;"3";"1";"0";14000;"10";FALSE
"202009";"K";"9";39;44;"1";"1";"0";10000;"10";FALSE
"202009";"N";"9";30;40;"1";"1";"0";5731;"10";FALSE
"202009";"J";"9";27;40;"1";"3";"0";6000;"10";FALSE
"202009";"G";"9";50;40;"3";"3";"0";13000;"10";FALSE
"202009";"G";"7";26;44;"1";"3";"0";1800;"7";FALSE
"202009";"J";"8";20;40;"3";"1";"0";9200;"9";FALSE
"202009";"J";"9";34;40;"3";"1";"0";6400;"10";FALSE
"202009";"N";"7";23;40;"1";"1";"0";3418,36010742188;"10";FALSE
"202009";"J";"9";39;40;"1";"3";"0";10000;"5";FALSE
"202009";"J";"7";34;40;"3";"1";"0";22000;"8";FALSE
"202009";"N";"7";25;44;"3";"3";"0";4495,18017578125;"10";FALSE
"202009";"N";"9";35;40;"1";"1";"0";6500;"10";FALSE
"202009";"J";"9";55;40;"3";"1";"0";4500;"5";FALSE
"202009";"G";"9";24;44;"1";"1";"0";7500;"9";FALSE
"202009";"J";"7";34;44;"1";"1";"0";2200;"5";FALSE
"202009";"S";"9";35;44;"1";"1";"3";6017;"9";FALSE
"202009";"J";"9";29;40;"3";"3";"0";5500;"10";FALSE
"202009";"J";"8";21;40;"1";"3";"0";1800;"5";FALSE
"202009";"J";"9";32;40;"1";"3";"0";6500;"9";FALSE
"202009";"J";"9";53;40;"1";"1";"0";15000;"5";FALSE
"202009";"J";"9";35;40;"3";"1";"0";7000;"6";FALSE
"202009";"J";"8";22;40;"3";"3";"0";3500;"10";FALSE
"202009";"J";"9";22;40;"1";"3";"0";4500;"7";FALSE
"202009";"K";"9";36;44;"3";"1";"0";12000;"10";TRUE
"202009";"K";"8";22;44;"3";"1";"0";7880,25;"10";TRUE
"202009";"J";"9";30;40;"3";"1";"0";9342,4501953125;"10";FALSE
"202009";"J";"80";35;44;"1";"1";"0";3000;"5";FALSE
"202009";"J";"8";20;40;"1";"3";"0";4734,47998046875;"6";FALSE
"202009";"J";"9";30;40;"1";"3";"0";7000;"10";FALSE
"202009";"K";"9";32;44;"1";"1";"0";10000;"10";FALSE
"202009";"N";"7";21;44;"3";"1";"0";1506,36999511719;"9";FALSE
"202009";"J";"7";47;40;"1";"1";"0";16000;"10";FALSE
"202009";"J";"7";28;40;"3";"1";"0";2230,65991210938;"10";FALSE
"202009";"J";"9";23;40;"1";"3";"0";2500;"5";FALSE
"202009";"Q";"9";24;44;"1";"1";"0";7000;"9";FALSE
"202009";"N";"9";28;40;"1";"1";"0";3500;"9";FALSE
"202009";"J";"9";36;40;"2";"1";"0";7300;"10";FALSE
"202009";"G";"7";26;40;"1";"3";"0";2750;"7";TRUE
"202009";"G";"9";40;44;"1";"3";"0";2500;"6";FALSE
"202009";"H";"9";23;44;"6";"1";"0";10000;"7";TRUE
"202009";"J";"9";34;40;"1";"1";"0";14172;"7";FALSE
"202009";"M";"9";32;44;"1";"1";"0";8730,150390625;"10";FALSE
"202009";"J";"9";22;40;"3";"3";"0";3222;"10";FALSE
"202009";"N";"9";35;40;"6";"1";"0";10000;"10";FALSE
"202009";"J";"9";30;40;"1";"1";"0";2100;"6";FALSE
"202009";"N";"9";26;36;"1";"1";"0";6000;"10";FALSE
"202009";"J";"9";35;40;"3";"1";"0";10207;"8";FALSE
"202009";"K";"8";24;44;"1";"1";"0";7880,25;"10";TRUE
"202009";"J";"9";30;40;"1";"1";"0";12948;"7";FALSE
"202009";"J";"80";29;40;"1";"1";"0";4170;"9";FALSE
"202009";"Q";"9";28;44;"1";"3";"0";8000;"10";FALSE
"202009";"N";"10";35;40;"1";"1";"0";3000;"6";FALSE
"202009";"M";"9";33;40;"4";"1";"0";8172;"9";FALSE
"202009";"J";"8";22;44;"6";"3";"0";1976;"6";FALSE
"202009";"J";"8";23;44;"1";"1";"0";1800;"5";TRUE
"202009";"K";"80";35;30;"3";"1";"0";8337,419921875;"8";FALSE
"202009";"N";"8";37;40;"3";"1";"0";2015;"6";FALSE
"202009";"J";"9";24;40;"6";"1";"0";3000;"6";FALSE
"202009";"K";"9";33;40;"3";"1";"0";3500;"5";FALSE
"202009";"J";"8";33;44;"3";"3";"0";2669,14990234375;"7";FALSE
"202009";"M";"9";29;44;"2";"1";"0";8500;"10";FALSE
"202009";"N";"9";24;40;"1";"1";"0";5806,4501953125;"10";FALSE
"202009";"J";"9";36;40;"1";"3";"0";10000;"7";FALSE
"202009";"J";"9";22;40;"1";"3";"0";4000;"8";FALSE
"202009";"J";"9";60;40;"1";"1";"0";7000;"10";FALSE
"202009";"G";"7";43;44;"3";"1";"0";5594,3798828125;"7";FALSE
"202009";"K";"9";22;44;"2";"1";"0";5500;"10";TRUE
"202009";"J";"9";47;40;"1";"1";"0";2015;"8";FALSE
"202009";"J";"9";49;40;"3";"1";"0";7400;"9";FALSE
"202009";"J";"10";32;40;"1";"1";"0";6430,41015625;"8";FALSE
"202009";"K";"9";38;44;"3";"1";"0";12500;"10";FALSE
"202009";"N";"8";28;36;"1";"1";"0";8000;"10";FALSE
"202009";"J";"80";48;40;"1";"1";"0";7000;"10";FALSE
"202009";"J";"7";20;40;"3";"1";"0";3000;"10";FALSE
"202009";"J";"8";19;40;"1";"3";"0";3000;"5";FALSE
"202009";"J";"8";33;40;"3";"3";"0";7000;"8";FALSE
"202009";"G";"10";24;44;"1";"1";"0";9500;"10";FALSE
"202009";"M";"9";39;44;"2";"1";"0";10174,1103515625;"10";FALSE
"202009";"M";"80";29;40;"3";"1";"0";7000;"7";FALSE
"202009";"J";"9";40;40;"3";"1";"0";12098,5400390625;"10";FALSE
"202009";"K";"8";23;44;"1";"1";"0";8500;"7";FALSE
"202009";"M";"9";33;40;"3";"3";"0";2889;"6";FALSE
"202009";"N";"9";38;42;"1";"1";"0";15000;"6";FALSE
"202009";"K";"80";45;40;"6";"3";"0";6000;"7";FALSE
"202009";"K";"9";29;44;"1";"3";"0";7880,25;"10";TRUE
"202009";"N";"9";40;44;"1";"3";"0";6427,6201171875;"9";FALSE
"202009";"J";"9";39;40;"1";"1";"0";4415,08984375;"6";FALSE
"202009";"K";"10";35;44;"1";"1";"0";7900;"10";FALSE
"202009";"J";"9";24;44;"3";"1";"0";8000;"5";FALSE
"202009";"K";"9";37;40;"3";"3";"0";7442,97998046875;"8";FALSE
"202009";"J";"9";26;40;"2";"1";"0";6000;"10";FALSE
"202009";"J";"8";21;40;"1";"1";"0";5000;"6";TRUE
"202009";"J";"9";29;40;"1";"1";"0";8500;"8";FALSE
"202009";"J";"9";22;40;"1";"1";"0";9000;"10";FALSE
"202009";"N";"9";25;40;"4";"1";"0";5161,2900390625;"10";FALSE
"202009";"N";"9";21;44;"1";"1";"0";4211,080078125;"9";FALSE
"202009";"F";"9";43;44;"1";"1";"0";7883,2998046875;"9";FALSE
"202009";"M";"9";28;44;"1";"3";"0";7500;"7";FALSE
"202009";"N";"9";31;44;"3";"1";"0";9815;"9";FALSE
"202009";"J";"9";54;40;"1";"3";"0";14800;"6";FALSE
"202009";"J";"7";22;40;"3";"1";"0";2500;"6";FALSE
"202009";"J";"9";24;40;"3";"1";"0";2015;"8";FALSE
"202009";"J";"8";21;44;"1";"1";"0";3600;"5";FALSE
"202009";"J";"80";29;40;"1";"1";"0";12000;"6";FALSE
"202009";"J";"9";24;40;"1";"1";"0";5500;"7";FALSE
"202009";"J";"8";38;40;"2";"1";"0";5215,7998046875;"7";FALSE
"202009";"G";"8";24;44;"3";"3";"0";12000;"10";FALSE
"202009";"G";"8";22;44;"1";"1";"0";7445,06982421875;"10";FALSE
"202009";"Q";"9";21;45;"1";"1";"0";5256,18017578125;"8";FALSE
"202009";"J";"8";28;40;"1";"1";"0";10500;"8";FALSE
"202009";"J";"7";23;40;"3";"1";"0";6000;"6";FALSE
"202009";"J";"8";20;44;"3";"1";"0";5300;"5";FALSE
"202009";"M";"9";34;44;"1";"1";"0";11000;"10";FALSE
"202009";"Q";"9";51;44;"1";"1";"0";9000;"9";FALSE
"202009";"J";"9";23;40;"1";"1";"0";5400;"10";FALSE
"202009";"K";"80";36;44;"1";"1";"0";13200;"10";FALSE
"202009";"J";"80";43;40;"2";"1";"0";10000;"10";FALSE
"202009";"J";"9";27;40;"3";"3";"0";6000;"8";FALSE
"202009";"K";"9";25;30;"4";"1";"0";5558,06005859375;"8";FALSE
"202009";"J";"9";33;40;"3";"1";"0";6000;"10";FALSE
"202009";"J";"9";29;40;"1";"3";"0";10453;"6";FALSE
"202009";"G";"9";30;40;"1";"1";"0";7692,31005859375;"7";FALSE
"202009";"K";"9";29;40;"2";"1";"0";7000;"8";FALSE
"202009";"N";"8";19;30;"6";"1";"0";2000;"10";TRUE
"202009";"J";"9";31;40;"3";"1";"0";13000;"10";FALSE
"202009";"J";"9";31;40;"1";"1";"0";6000;"8";FALSE
"202009";"J";"7";29;40;"6";"1";"0";2900;"8";FALSE
"202009";"K";"9";39;44;"1";"1";"0";10000;"10";FALSE
"202009";"K";"9";25;44;"1";"1";"0";10000;"10";FALSE
"202009";"J";"8";27;40;"3";"1";"0";11000;"5";FALSE
"202009";"N";"9";43;40;"1";"1";"0";8600;"10";FALSE
"202009";"M";"80";33;44;"1";"1";"0";9500;"7";FALSE
"202009";"J";"9";30;40;"1";"1";"0";9000;"7";FALSE
"202009";"J";"8";28;40;"1";"1";"0";19000;"8";FALSE
"202009";"K";"9";34;40;"1";"1";"0";8000;"8";FALSE
"202009";"J";"9";29;40;"3";"1";"0";9000;"10";FALSE
"202009";"J";"9";35;40;"1";"3";"0";3000;"6";FALSE
"202009";"K";"9";23;40;"1";"1";"0";3500;"7";FALSE
"202009";"J";"8";18;40;"6";"3";"0";2155;"6";TRUE
"202009";"J";"8";21;40;"1";"1";"0";1857,64001464844;"5";FALSE
"202009";"J";"9";25;40;"1";"3";"0";5000;"10";FALSE
"202009";"G";"9";22;40;"3";"1";"0";5169;"6";FALSE
"202009";"K";"80";32;44;"1";"1";"0";15146,509765625;"10";TRUE
"202009";"J";"9";38;40;"1";"1";"0";12500;"10";FALSE
"202009";"J";"9";30;40;"3";"3";"0";10500;"6";FALSE
"202009";"N";"9";23;42;"1";"1";"0";6000;"6";FALSE
"202009";"N";"9";37;44;"1";"1";"0";7600;"10";FALSE
"202009";"J";"80";38;40;"1";"1";"0";14000;"10";FALSE
"202009";"J";"9";57;40;"1";"1";"0";1675,56005859375;"6";FALSE
"202009";"N";"9";44;40;"1";"1";"0";8578;"10";FALSE
"202009";"J";"80";33;40;"1";"3";"0";8800;"10";FALSE
"202009";"J";"9";48;40;"6";"1";"0";10000;"9";FALSE
"202009";"G";"9";24;40;"1";"1";"0";3000;"7";FALSE
"202009";"G";"9";30;44;"2";"3";"0";14019;"10";FALSE
"202009";"J";"80";50;40;"1";"1";"0";16000;"10";FALSE
"202009";"G";"7";26;44;"1";"1";"0";5000;"10";FALSE
"202009";"K";"9";48;44;"1";"1";"0";15000;"10";FALSE
"202009";"J";"8";31;40;"1";"1";"0";3500;"7";FALSE
"202009";"K";"9";22;44;"3";"3";"0";7000;"10";FALSE
"202009";"J";"8";26;40;"1";"1";"0";1900;"5";FALSE
"202009";"M";"8";23;40;"6";"3";"0";2528,9599609375;"5";FALSE
"202009";"M";"7";23;44;"6";"3";"0";5000;"10";FALSE
"202009";"K";"9";27;44;"1";"1";"0";6500;"10";FALSE
"202009";"J";"8";22;40;"3";"1";"0";4000;"6";FALSE
"202009";"J";"9";24;40;"3";"1";"0";9000;"5";FALSE
"202009";"K";"9";29;44;"1";"1";"0";9000;"10";FALSE
"202009";"J";"9";50;40;"3";"1";"0";3100;"5";FALSE
"202009";"J";"9";39;40;"1";"1";"0";25437,5;"6";FALSE
"202009";"G";"9";28;44;"3";"1";"0";1500;"6";FALSE
"202009";"K";"8";19;44;"1";"1";"0";5500;"10";FALSE
"202009";"J";"7";37;40;"3";"1";"0";11500;"10";FALSE
"202009";"J";"9";34;40;"1";"1";"0";6500;"8";FALSE
"202009";"N";"8";24;36;"1";"1";"0";10000;"10";FALSE
"202009";"J";"9";26;40;"1";"1";"0";7500;"10";FALSE
"202009";"J";"7";21;40;"3";"3";"0";5500;"10";FALSE
"202009";"J";"9";25;40;"1";"1";"0";2200;"7";FALSE
"202009";"J";"9";33;40;"1";"3";"0";3500;"5";TRUE
"202009";"N";"9";30;40;"1";"3";"0";7267,740234375;"10";FALSE
"202009";"N";"9";47;44;"1";"3";"0";4000;"10";FALSE
"202009";"J";"9";29;40;"1";"3";"0";2800;"6";FALSE
"202009";"J";"9";33;40;"3";"1";"0";7100;"6";FALSE
"202009";"N";"9";32;40;"3";"3";"0";5530;"7";FALSE
"202009";"G";"8";38;40;"3";"1";"0";2750;"7";TRUE
"202009";"N";"9";35;44;"1";"1";"0";7600;"10";FALSE
"202009";"J";"7";27;40;"6";"1";"0";3506,3798828125;"5";FALSE
"202009";"J";"9";35;40;"1";"1";"0";13000;"7";FALSE
"202009";"N";"9";31;40;"1";"3";"0";2096;"6";FALSE
"202009";"K";"9";28;40;"3";"1";"0";8500;"10";FALSE
"202009";"M";"9";30;44;"6";"1";"0";6500;"7";FALSE
"202009";"J";"9";28;40;"1";"1";"0";12000;"10";FALSE
"202009";"N";"9";38;40;"3";"1";"0";8580,650390625;"10";FALSE
"202009";"J";"9";33;40;"1";"1";"0";9000;"5";FALSE
"202009";"K";"8";39;44;"1";"1";"0";11500;"7";FALSE
"202009";"N";"9";34;40;"3";"1";"0";11000;"8";FALSE
"202009";"J";"9";24;40;"6";"3";"0";3000;"5";FALSE
"202009";"J";"9";21;40;"1";"1";"0";2500;"5";FALSE
"202009";"K";"9";33;40;"1";"1";"0";8000;"6";FALSE
"202009";"J";"9";29;40;"3";"1";"0";4214,1298828125;"6";FALSE
"202009";"J";"9";30;40;"2";"1";"0";8945;"7";FALSE
"202009";"J";"9";32;40;"1";"3";"0";9000;"6";FALSE
"202009";"J";"7";23;40;"1";"1";"0";4000;"6";FALSE
"202009";"N";"9";28;40;"3";"1";"0";3000;"6";FALSE
"202009";"J";"9";20;44;"6";"1";"0";1800;"6";FALSE
"202009";"J";"9";36;40;"1";"1";"0";13000;"8";FALSE
"202009";"J";"80";41;40;"1";"1";"0";15000;"10";FALSE
"202009";"S";"9";23;40;"1";"1";"0";4800;"7";FALSE
"202009";"J";"9";26;40;"3";"3";"0";6092,8701171875;"6";FALSE
"202009";"J";"7";24;40;"1";"1";"0";5130,16015625;"7";FALSE
"202009";"J";"80";38;40;"1";"1";"0";7000;"7";FALSE
"202009";"J";"9";24;40;"1";"1";"0";7500;"7";FALSE
"202009";"J";"9";22;40;"3";"1";"0";5500;"10";FALSE
"202009";"J";"9";25;40;"1";"3";"0";6500;"9";FALSE
"202009";"G";"9";29;40;"1";"1";"0";5000;"7";FALSE
"202009";"K";"9";25;44;"1";"1";"0";8627,5;"10";FALSE
"202009";"J";"9";21;44;"1";"1";"0";8321,4501953125;"7";FALSE
"202009";"J";"9";31;44;"1";"1";"0";15700;"5";FALSE
"202009";"J";"9";24;40;"1";"3";"0";4500;"7";FALSE
"202009";"J";"9";25;40;"1";"3";"0";4000;"9";FALSE
"202009";"K";"80";30;30;"4";"1";"0";6252,89990234375;"8";FALSE
"202009";"J";"9";28;40;"1";"1";"0";9500;"8";FALSE
"202009";"J";"9";31;40;"1";"1";"0";6020,669921875;"6";FALSE
"202009";"K";"9";28;40;"1";"3";"0";6171,47998046875;"8";FALSE
"202009";"J";"9";29;40;"1";"1";"0";10768,080078125;"7";FALSE
"202009";"J";"9";40;44;"1";"1";"0";13000;"6";FALSE
"202009";"J";"7";20;40;"1";"1";"0";4300;"7";FALSE
"202009";"J";"9";24;40;"1";"1";"0";6000;"10";FALSE
"202009";"J";"9";48;40;"1";"1";"0";12000;"8";FALSE
"202009";"K";"9";29;44;"1";"1";"0";7880,25;"10";TRUE
"202009";"J";"9";22;40;"1";"1";"0";8000;"7";FALSE
"202009";"J";"9";41;40;"1";"1";"0";10000;"8";FALSE
"202009";"M";"9";27;44;"1";"1";"0";7253,7998046875;"10";FALSE
"202009";"J";"8";25;40;"1";"3";"0";3321;"7";FALSE
"202009";"K";"9";23;44;"4";"1";"0";14253;"9";FALSE
"202009";"N";"8";27;36;"1";"3";"0";6000;"10";FALSE
"202009";"J";"9";32;40;"1";"1";"0";10000;"5";FALSE
"202009";"J";"7";32;40;"3";"1";"0";2378,59008789062;"7";FALSE
"202009";"C";"9";29;44;"6";"1";"0";4500;"10";FALSE
"202009";"M";"8";21;44;"1";"1";"0";9209,4296875;"10";FALSE
"202009";"J";"9";25;40;"2";"1";"0";9500;"6";FALSE
"202009";"J";"8";23;40;"1";"1";"0";3500;"7";FALSE
"202009";"J";"9";35;40;"1";"1";"0";10000;"8";FALSE
"202009";"M";"9";33;44;"1";"1";"0";9690,4599609375;"10";FALSE
"202009";"K";"8";24;44;"1";"1";"0";4200;"7";FALSE
"202009";"M";"9";35;44;"1";"1";"0";8200;"10";FALSE
"202009";"M";"80";26;44;"1";"1";"0";8193,2099609375;"10";FALSE
"202009";"G";"8";23;44;"1";"1";"0";8500;"10";FALSE
"202009";"G";"7";40;44;"6";"1";"0";11500;"9";FALSE
"202009";"J";"8";23;40;"1";"1";"0";7000;"8";FALSE
"202009";"Q";"9";26;44;"1";"1";"0";7207,2001953125;"10";FALSE
"202009";"J";"9";32;40;"1";"1";"0";8426,490234375;"7";FALSE
"202009";"J";"10";42;40;"1";"1";"0";10108,3798828125;"6";FALSE
"202009";"J";"9";32;40;"1";"3";"0";9000;"10";FALSE
"202009";"K";"80";43;38;"2";"1";"0";10800;"8";FALSE
"202009";"Q";"9";29;44;"3";"1";"0";9000;"9";FALSE
"202009";"K";"80";39;44;"1";"1";"0";7096,77978515625;"8";FALSE
"202009";"N";"9";29;40;"1";"1";"0";5935,490234375;"10";FALSE
"202009";"J";"9";23;40;"1";"1";"0";11500;"8";FALSE
"202009";"K";"8";23;44;"3";"1";"0";4923,31005859375;"10";FALSE
"202009";"N";"9";22;40;"3";"1";"0";4100;"10";FALSE
"202009";"M";"9";39;40;"4";"1";"0";8500;"9";FALSE
"202009";"J";"9";29;40;"1";"1";"0";6070;"5";FALSE
"202009";"J";"8";24;40;"1";"1";"0";2000;"10";FALSE
"202009";"G";"80";33;44;"1";"1";"0";8000;"9";FALSE
"202009";"J";"80";40;40;"1";"1";"0";13500;"8";FALSE
"202009";"J";"9";35;44;"1";"3";"0";5000;"6";FALSE
"202009";"G";"8";21;40;"1";"1";"0";2200;"7";FALSE
"202009";"N";"9";40;40;"1";"1";"0";6737,43017578125;"10";FALSE
"202009";"K";"8";18;40;"6";"1";"0";2800;"5";FALSE
"202009";"J";"9";29;40;"6";"3";"0";6800;"6";FALSE
"202009";"K";"9";37;44;"1";"3";"0";7000;"10";FALSE
"202009";"J";"9";22;40;"3";"1";"0";1700;"6";FALSE
"202009";"Q";"80";30;44;"1";"1";"0";12763,3896484375;"7";FALSE
"202009";"K";"9";28;44;"1";"1";"0";8000;"10";FALSE
"202009";"C";"9";31;44;"3";"3";"0";13000;"7";FALSE
"202009";"N";"9";39;40;"1";"1";"0";8064,52001953125;"10";FALSE
"202009";"S";"80";35;40;"1";"1";"0";8387,900390625;"7";FALSE
"202009";"J";"8";26;44;"1";"3";"0";1700;"7";FALSE
"202009";"K";"9";31;40;"1";"1";"0";8000;"7";FALSE
"202009";"J";"9";28;40;"1";"1";"0";6500;"6";FALSE
"202009";"K";"9";31;44;"1";"1";"0";9500;"5";FALSE
"202009";"J";"9";25;40;"4";"1";"0";6500;"8";FALSE
"202009";"G";"8";27;44;"3";"1";"0";4300;"8";FALSE
"202009";"J";"9";25;40;"1";"1";"0";3600;"8";FALSE
"202009";"J";"9";33;40;"1";"1";"0";6324;"5";FALSE
"202009";"J";"7";26;40;"1";"1";"0";4021,35009765625;"7";FALSE
"202009";"J";"9";42;40;"1";"1";"0";6400;"10";FALSE
"202009";"K";"9";32;44;"1";"3";"0";14000;"9";FALSE
"202009";"K";"9";23;44;"1";"1";"2";3000;"10";FALSE
"202009";"J";"9";31;40;"1";"1";"0";9742;"7";FALSE
"202009";"G";"9";49;40;"6";"1";"0";10500;"7";FALSE
"202009";"K";"7";31;44;"1";"1";"0";6600;"7";FALSE
"202009";"J";"7";32;40;"6";"3";"0";4800;"5";FALSE
"202009";"J";"9";48;40;"3";"1";"0";5500;"7";FALSE
"202009";"J";"8";21;40;"3";"1";"0";4000;"8";FALSE
"202009";"J";"9";32;40;"1";"1";"0";11500;"7";FALSE
"202009";"J";"9";42;40;"1";"1";"0";16500;"7";FALSE
"202009";"Q";"9";28;44;"1";"1";"0";10000;"9";FALSE
"202009";"J";"7";29;40;"1";"1";"0";2378,59008789062;"7";FALSE
"202009";"J";"80";37;40;"1";"1";"0";10000;"5";FALSE
"202009";"N";"8";36;40;"2";"3";"0";4516,1298828125;"10";FALSE
"202009";"S";"9";45;40;"1";"3";"0";5000;"7";FALSE
"202009";"J";"9";23;44;"1";"1";"0";12000;"7";FALSE
"202009";"J";"9";34;40;"2";"1";"0";7000;"6";FALSE
"202009";"J";"9";35;40;"1";"1";"0";10200;"5";FALSE
"202009";"J";"9";42;40;"1";"1";"0";11000;"6";FALSE
"202009";"N";"9";29;42;"1";"1";"0";7892;"6";FALSE
"202009";"J";"9";50;40;"1";"1";"0";7000;"7";FALSE
"202009";"N";"10";31;45;"1";"1";"0";10300;"7";FALSE
"202009";"J";"9";34;40;"1";"1";"0";1681;"5";FALSE
"202009";"J";"80";34;40;"1";"1";"0";7500;"7";FALSE
